Id,SalePrice
1461,125477.69229837692
1462,157899.13087999672
1463,185349.57982002228
1464,184754.68672010896
1465,188713.18756636762
1466,175849.4388819947
1467,176634.00431252143
1468,170908.0372674032
1469,179221.9873808241
1470,120676.15162585766
1471,191455.25141823286
1472,92973.99396607821
1473,98752.42904453819
1474,153694.11970319191
1475,132568.54577746653
1476,381726.822291857
1477,255325.74194762064
1478,292268.25524134544
1479,272456.2615857233
1480,490475.5919076333
1481,326691.98482798797
1482,205406.23827909608
1483,174338.4479089121
1484,168147.2384311533
1485,169370.02745516162
1486,196946.68250324222
1487,328833.4603790582
1488,231646.40513047998
1489,206959.53622102723
1490,224093.17379447506
1491,186218.2112578674
1492,100563.83891217873
1493,173471.895214279
1494,285591.4304730517
1495,285982.8363736892
1496,225431.55754073258
1497,195674.22115450416
1498,158396.17283782235
1499,159312.67872883275
1500,157516.51403332912
1501,176883.50502856314
1502,152544.59650296016
1503,291137.20704817417
1504,238053.67724365758
1505,227994.19442793098
1506,177123.2543818535
1507,234512.22201777328
1508,211723.96793186746
1509,162048.7583477302
1510,151055.0648190955
1511,142973.7760996039
1512,172177.15957656896
1513,140077.03309095354
1514,174264.42320406035
1515,175973.02447845397
1516,153601.78870332034
1517,158106.18585188218
1518,128113.41382285155
1519,202691.58014293265
1520,134535.81416792737
1521,133114.8790698378
1522,163723.82860871177
1523,110244.2848274681
1524,127222.30255446561
1525,124469.2599566188
1526,125441.87435958783
1527,109446.10924032825
1528,133306.14271016663
1529,144956.62843065243
1530,172084.13876055865
1531,109536.11632705542
1532,104653.84686901896
1533,140309.54879989324
1534,114130.62245441752
1535,154339.30860422182
1536,114786.00375812076
1537,69601.3119684665
1538,188188.65167591994
1539,233565.74480465162
1540,116452.51715435288
1541,148059.5847538908
1542,143161.0756836864
1543,210822.02295354352
1544,93683.0860758335
1545,110889.67460972734
1546,129495.71274192134
1547,142788.88614284917
1548,137357.74656122815
1549,109728.14655031147
1550,142119.01106971427
1551,116329.29729843512
1552,117112.4970792894
1553,151204.33721787826
1554,108818.2435232172
1555,178697.50777890935
1556,114023.24122029115
1557,120833.42408894579
1558,93394.37057384303
1559,107488.64940584652
1560,146266.83730911958
1561,133982.1250495225
1562,126170.9205840579
1563,119014.35948834609
1564,143288.30562639108
1565,144088.09701647202
1566,236002.18159923196
1567,63347.69963490531
1568,234720.4887264138
1569,140192.46174051682
1570,141875.36061826427
1571,116451.57048355287
1572,143793.1123629179
1573,222670.54702781927
1574,116839.91587945071
1575,214683.42376260276
