Id,SalePrice
1461,130703.53896368446
1462,157325.93461827034
1463,185930.1110086444
1464,185514.5002684721
1465,192144.21671674866
1466,175864.17763730616
1467,171707.3804600691
1468,170271.60839531652
1469,176881.66865431797
1470,122494.69652180883
1471,190811.48615740717
1472,96924.95646266645
1473,98888.21588202605
1474,153733.35199118676
1475,134735.98270548397
1476,380868.78782411886
1477,253203.71327991752
1478,292775.2175563629
1479,263629.6183890088
1480,481633.1177129432
1481,302806.18066217116
1482,204824.01447353562
1483,179642.6670342913
1484,170425.5245592252
1485,172812.98847482182
1486,193863.11415638938
1487,311596.57430248515
1488,232973.83491933584
1489,207422.7025263172
1490,213628.22181035497
1491,185122.73544676328
1492,101726.32096054163
1493,175880.58067256014
1494,280846.7718123627
1495,281752.9949974282
1496,225369.78759877326
1497,182544.956075444
1498,157430.2783244223
1499,157256.36548132906
1500,156029.21604693946
1501,172260.89244152574
1502,151530.98795999947
1503,291593.9069933964
1504,233763.64621126707
1505,225659.40736448235
1506,178134.1238506064
1507,232137.95077080315
1508,209381.68659321533
1509,166054.10331781494
1510,148425.6521137508
1511,144635.05037342166
1512,167101.22685569627
1513,137053.08504225768
1514,163574.50266521753
1515,179587.48237387917
1516,156597.26613787256
1517,154789.73954234985
1518,127153.43174539923
1519,201385.16445799288
1520,137741.25670665505
1521,142471.92098765614
1522,164670.55143653345
1523,116067.53092348564
1524,125386.71627128444
1525,129570.16524779555
1526,126218.65951871773
1527,104640.57663431624
1528,133510.98304064226
1529,144327.3606245015
1530,171182.22683881447
1531,116194.50211540691
1532,106225.69630423558
1533,144057.61330452797
1534,119792.19985918794
1535,163345.4180754766
1536,122749.13322352337
1537,72101.71407653457
1538,187642.5973455945
1539,228228.78451571384
1540,98014.63801679682
1541,150248.43697552592
1542,148093.1669378126
1543,215535.92343619256
1544,85304.35535743323
1545,112229.79770376597
1546,124332.1329844165
1547,145315.4112534402
1548,139731.08153656378
1549,116603.29229866789
1550,140355.01525651218
1551,118502.96264072391
1552,119173.71531764122
1553,156104.22776443997
1554,109378.42889233641
1555,181840.74450767806
1556,113988.82387072941
1557,120125.43290332718
1558,92564.80251407386
1559,107406.77473994324
1560,153659.6963427103
1561,128101.99426071675
1562,127207.03839229982
1563,121943.51578403081
1564,149712.48065217573
1565,146907.4726490571
1566,225962.83826883897
1567,69417.09221981901
1568,239212.5006638031
1569,135106.74368628743
1570,132652.0692093382
1571,130339.8056877763
1572,146326.08560575632
1573,224629.69412291728
1574,116358.91261415061
1575,210401.31963374448
1576,224020.64854001597
1577,196643.6589429556
1578,157564.822667478
1579,146030.77662945306
1580,191463.588722673
1581,144336.66302777757
1582,134230.1586758241
1583,340873.2019830612
1584,225474.12953431322
1585,143751.59836963925
1586,76176.68798026835
1587,97850.91692921819
1588,146709.76864554937
1589,100492.82115549754
1590,135087.28740515895
1591,103189.29334367349
1592,129853.3389640754
1593,126069.85981370493
1594,151934.48408825346
1595,119012.27598494418
1596,238150.09374996522
1597,201805.8873797577
1598,201151.57579549574
1599,200937.05298712233
1600,187075.7337215158
1601,78946.0291405299
1602,114115.72163249148
1603,95677.82246052384
1604,285122.9889920012
1605,239200.2897917779
1606,171067.93565784578
1607,171093.78824034636
1608,211104.1194473561
1609,190296.59925768297
1610,159113.0611556086
1611,142309.70801235863
